49,758,646,1033,2011,1719,283
1,1,4,68,62,438,1
25,758,1109,1412,1730,1220,359
181,758,2049,2397,2572,2186,1165
48,758,648,856,1048,1707,1
30,758,489,608,814,183,1
1,758,3,133,1236,604,1
44,270,2036,2512,1694,1197,1
126,758,2147,2378,2429,1487,130
141,737,1912,1837,1542,1354,303
44,167,1261,1187,247,2183,206
68,430,905,2365,1312,628,635
27,111,1180,2533,1576,2335,1172
126,588,1685,2069,2351,1230,167
135,337,1772,1939,1206,1563,649
25,82,89,695,144,115,1
83,174,1056,1737,983,1884,314
55,758,1353,2019,2323,2521,1146
95,650,1451,1965,2366,665,274
29,185,711,2032,1137,2111,440
113,447,2114,2199,2056,1659,586
143,758,1569,2226,2368,2392,1212
12,758,1499,999,873,1537,9
126,758,1199,1466,1253,1433,308
30,758,46,380,648,656,1
134,485,1539,2500,2322,2483,1230
55,536,377,1856,1657,499,577
48,758,991,1514,1727,1286,1
174,758,2237,2382,2561,2149,873
92,758,2208,1823,889,928,308
117,758,1307,2491,2277,837,479
92,534,2069,2403,1019,1315,715
35,758,672,472,850,1215,1
114,643,2119,1999,1887,1999,1044
52,758,1139,2217,2115,1059,1
138,583,1759,1675,691,9,308
111,595,1363,2024,2015,1451,1
55,184,292,692,412,951,1
189,758,1877,2106,1427,608,645
51,509,1153,1195,1199,1976,1
70,758,1798,2273,1627,685,1207
64,473,360,1307,1103,1598,903
18,197,499,768,951,1865,308
202,758,2207,1643,2571,2391,1216
44,758,1568,2038,2453,2079,837
95,758,1770,2448,2347,2144,1072
51,345,265,888,1578,1291,66
172,616,1729,1764,1880,2067,1074
116,375,1051,803,867,2082,964
135,520,1878,2224,1552,1459,61
1,758,3,248,785,507,1
101,758,2236,1599,1112,750,1
117,758,1622,1559,2063,863,1
119,758,2210,2407,2298,1839,1089
101,758,1017,1059,928,639,1
126,645,1504,1625,1936,703,1
20,51,223,567,189,410,1
160,758,1760,1664,916,1723,1
27,513,191,786,1574,299,1
137,758,2023,2042,2082,2355,1012
123,565,2008,2458,2171,2224,646
164,758,2193,2522,2373,2327,994
143,758,2213,1352,848,873,12
84,758,1981,1713,2469,2166,923
79,412,1276,2337,1571,172,308
52,758,1487,1236,1534,963,1
48,174,256,377,448,1115,1
64,396,1114,1783,1084,867,1
189,758,2218,2464,2032,1642,588
51,758,726,728,969,60,1
81,758,1663,2557,2530,1456,1055
25,758,181,640,1350,92,1
211,758,2190,2495,2391,1438,1016
79,758,864,1040,1032,1462,1
10,758,437,371,1338,314,1
70,426,1394,1271,337,371,1
69,758,1402,1468,538,701,1
20,758,151,820,1483,2078,1
63,758,197,647,1431,149,1
10,79,105,1071,1162,1564,793
1,758,1048,548,434,2069,1
122,758,1683,2349,2456,2264,869
92,758,1015,837,1721,233,1
34,76,480,642,164,680,308
117,758,396,1532,1911,2442,1060
170,758,1889,1406,477,1252,1
30,21,358,2130,762,2589,1248
12,758,692,519,2153,1193,1
35,758,316,595,542,297,1
213,758,2326,2476,2587,2272,1238
147,758,1980,1910,2350,494,1
1,758,1001,537,333,1445,1
64,600,731,719,1379,2200,564
225,758,2364,2399,2590,2590,1269
86,758,1352,2331,2396,1159,554
182,758,2234,2459,2140,1775,883
18,29,241,583,437,1776,502
27,758,967,437,614,612,308
10,124,180,981,293,1817,100
48,758,1282,1030,1956,757,308
146,725,1964,2020,2089,2282,315
65,758,1721,1508,2539,1773,677
153,758,1639,1420,1521,1031,407
102,693,1295,2200,2317,2270,1180
22,51,137,883,231,537,1
114,758,1851,2016,1362,917,1
138,758,1940,1787,1648,1000,308
86,758,1648,1563,842,290,1
106,758,1959,2493,1040,995,1
90,758,2259,2383,1762,1147,718
30,758,75,161,1452,134,1
101,758,1308,1314,1229,805,1
212,758,2348,2185,2196,1320,714
38,587,1517,1653,567,2345,523
48,170,848,2332,316,114,374
20,116,1343,964,279,1461,83
187,758,1945,1669,666,677,1
101,758,1382,1482,2417,2165,223
25,55,845,2244,1789,1777,330
116,758,906,823,1720,536,1
142,758,1484,1676,1502,1008,615
206,758,2332,2546,2554,860,736
179,758,1745,1937,1909,2213,308
35,95,108,597,76,65,1
6,758,192,452,1482,678,1
81,662,149,857,1152,887,819
48,351,315,138,97,578,1
68,445,1532,2067,1228,289,413
12,10,331,524,98,627,566
151,758,1840,2348,2480,1011,638
101,758,1407,2565,2580,2564,1253
130,758,2340,2513,2439,2389,1038
81,327,1268,1955,988,1816,264
27,758,134,536,373,617,1
52,156,1066,1985,1268,2447,980
106,677,1861,2420,2268,2285,308
133,758,1641,1437,2541,2577,951
144,676,1704,2545,2182,2271,707
44,758,1316,1402,1493,326,1
52,758,663,839,1584,590,743
58,183,1471,2001,1531,2380,509
170,758,2224,2186,2199,263,339
94,758,1287,977,1823,1293,1
191,758,2302,2418,2550,2109,1043
5,338,893,1180,869,2045,905
205,758,2352,2358,1975,251,606
34,110,378,989,1274,2486,1155
93,335,1635,1836,1093,1578,337
1,758,3,260,2442,2226,1006
114,730,1886,2453,1777,686,197
44,691,1325,1841,1358,623,1
27,95,221,1145,275,1918,150
35,279,1027,2133,1573,2225,875
1,290,3,198,1632,1371,814
118,636,2166,2416,1922,2132,917
1,264,7,304,73,354,1
27,10,166,478,89,116,1
116,758,1289,1238,1786,2312,566
180,753,2132,2325,1948,1212,623
1,1,3,124,1,21,1
134,758,2325,2417,2492,1604,1041
35,758,248,626,1283,993,600
48,430,1375,674,748,952,127
85,151,1865,1689,1689,2542,1083
133,758,1984,1887,681,1309,1
149,758,2351,2561,2568,2501,289
167,633,2200,1862,1583,1519,723
79,758,1329,1871,606,1219,1
63,758,714,784,1566,1290,1
49,188,770,1765,2061,2104,825
34,27,467,1029,625,1861,338
55,187,1660,1722,1555,2212,253
163,758,2214,2577,2432,1399,1027
79,758,997,1320,2427,1385,428
131,336,2000,1925,1654,1860,271
30,51,975,923,671,1273,511
69,758,509,671,1487,120,1
44,232,652,386,663,1536,26
35,125,64,251,79,723,1
65,736,1338,1253,1397,600,380
1,758,1843,722,1636,1807,1
181,758,1958,2253,1893,1557,441
12,758,277,343,1299,2555,498
165,758,2212,2317,2512,2024,1015
30,758,43,743,1622,2181,1058
81,758,186,627,2001,411,1
126,484,2112,2552,384,236,1
99,758,1944,1733,1602,1360,745
27,628,1544,1456,1717,1344,748
44,758,568,1046,2377,254,1
1,758,3,7,485,558,1
44,558,1693,2250,1342,1661,1116
25,43,439,470,84,1470,1
64,327,1897,931,839,616,1
20,51,62,401,216,1645,1
74,205,1480,1399,913,2358,1
106,758,873,771,1309,722,1
7,127,109,790,409,358,1
1,758,136,517,1557,1551,308
79,758,983,740,1295,1068,1
69,384,1374,2421,1444,1108,1
12,758,541,382,836,466,1
1,758,3,42,1553,159,1
30,94,254,668,340,1009,1
56,758,1624,1891,519,447,1
18,451,1324,1345,1410,581,1
55,758,1181,2319,2578,2502,1226
110,287,1119,1788,361,1042,308
27,758,261,410,2349,2515,547
1,122,3,26,306,141,1
35,758,114,670,515,1550,97
74,253,1621,2149,940,1837,345
25,607,122,684,427,522,1
38,758,1292,1460,1937,886,108
187,758,2060,1019,1408,720,1
95,758,1965,2145,1526,2192,759
92,441,1543,1424,926,2036,1
20,656,325,313,946,610,1
107,306,739,951,745,629,1
154,758,1793,2354,2488,1823,583
35,758,1077,1244,2384,2574,1157
159,758,2052,2303,2099,2068,1011
1,758,2,62,720,806,308
106,758,1170,1062,2222,2216,229
64,758,1059,1565,1854,1179,1
134,758,1962,2370,1768,1991,945
96,347,759,1585,917,1983,492
120,758,1488,1848,1705,1241,29
5,3,430,1564,713,1977,159
52,397,904,1303,289,1297,401
81,758,1485,1224,637,980,973
38,174,302,557,551,2130,410
58,758,1762,1796,1604,386,1
99,502,1105,1416,1548,1697,22
12,758,1062,777,1626,1210,1
30,758,29,230,525,681,1
141,758,1876,2292,1960,1735,897
97,758,2038,2128,1888,1379,790
1,758,3,20,535,1424,604
62,198,622,1341,1025,342,625
1,505,5,109,276,821,1
123,466,1385,1278,1703,878,1
60,758,404,827,1885,1780,633
177,758,2107,2262,2503,2188,857
1,758,3,111,894,451,1
161,758,2067,2340,1448,850,131
41,758,407,1118,2335,1870,290
126,758,1990,1290,2020,1674,1
1,1,3,85,4,291,1
68,758,952,1431,883,1160,1
56,207,1060,2532,1945,1196,1053
117,321,1928,2566,1641,1940,1196
81,310,1899,1814,798,848,666
1,1,3,176,68,768,1
44,758,616,961,1454,247,1
122,473,1346,2467,2406,2533,1206
61,428,878,1771,1345,2302,907
30,758,196,578,995,335,1
68,483,1495,2126,408,810,308
134,494,1821,2544,2526,2367,1144
52,758,1185,969,2026,2390,859
163,758,2239,2080,1947,1862,579
138,758,1664,1698,2482,2171,921
81,758,504,1921,422,822,566
27,758,193,683,1145,1074,641
29,717,1969,1432,480,862,219
30,758,1000,1494,1838,2505,1189
90,758,2284,1630,1896,1062,678
48,178,528,1807,1080,2570,1156
63,758,1233,1054,1260,1484,1
63,375,921,1846,1136,1630,1
51,84,572,1913,1613,1446,327
81,634,2144,1989,336,1348,822
68,430,777,1990,2227,478,918
77,460,1592,2274,2380,427,466
123,758,1703,2266,2262,2575,1136
50,572,1237,1467,1985,883,526
119,199,1358,1025,706,774,1
1,758,3,268,2311,2439,811
16,758,150,691,856,540,1
55,758,1563,2444,2412,165,767
27,607,21,296,876,2083,332
103,373,1437,2457,2447,2215,920
18,701,631,1064,2188,1828,1
1,758,1345,1411,1122,1718,683
94,758,2096,1010,2029,1740,1
38,289,1711,917,1722,1936,426
52,261,1699,2113,2278,2262,630
12,758,239,1169,1367,749,1
31,39,55,327,923,309,1
1,758,3,151,1556,1249,1
30,395,574,510,406,2332,1
1,102,41,265,317,588,257
1,355,3,213,1118,375,1
125,225,1739,2216,770,870,1
89,758,2296,2246,2162,1327,1078
187,758,2305,1519,1740,1920,1
6,121,433,2179,431,1199,1
30,162,427,648,698,2299,76
198,758,2033,2147,2190,1692,455
94,758,1413,1645,1038,252,1
27,327,735,773,1066,486,566
136,758,2046,2306,1459,1588,51
182,758,1951,1853,2486,2099,913
125,758,2064,2490,1766,449,1097
118,758,1278,1703,2127,1322,162
79,758,1081,560,1153,571,1
160,758,2196,2114,2005,844,531
177,758,2205,2078,2064,753,77
163,758,1858,2089,1883,2154,909
187,758,1920,1922,2046,1889,507
38,232,1357,1524,1208,1013,1
99,428,1747,2167,1187,300,212
35,758,142,662,618,327,1
34,193,854,1283,2283,2561,988
27,634,233,976,1475,412,1
30,639,71,446,674,929,1
49,401,677,1364,1656,1820,813
30,758,67,370,2388,1938,694
200,758,2126,2204,1288,1548,268
124,590,2117,1941,1779,943,1
126,758,1169,2194,1790,1239,968
117,758,2272,2520,2318,1189,831
90,626,1203,1531,368,206,1
126,360,1700,1954,1546,944,532
101,758,1111,1429,2250,1711,1
126,758,1667,1993,1664,1595,754
52,758,1826,1378,1477,2480,546
36,647,1335,1660,1513,1926,1
114,527,1895,2268,1154,670,1
107,758,1939,2214,2285,1864,904
1,758,475,324,1660,2182,1
34,758,1115,427,1756,765,1
23,758,1205,708,2009,807,308
27,758,912,1083,502,735,1
126,673,1590,2297,1450,965,798
74,311,1707,2363,2214,2353,885
68,758,717,1491,2072,1018,308
222,758,2356,2586,2585,2453,1264
35,758,498,915,237,865,1
81,758,351,1249,574,1526,308
27,758,744,752,1078,1518,1
1,758,222,281,677,530,1
187,758,2266,2252,1996,325,1
94,302,1089,1615,641,1244,308
168,758,1750,2316,2098,974,956
1,1,3,154,27,126,1
159,758,2022,2036,2525,2583,1249
22,713,1847,1126,1275,2424,1
93,482,816,1397,999,857,1
174,758,2187,1725,1539,1150,548
48,58,1184,979,2364,2571,1183
20,758,610,832,1378,990,1
116,418,1463,2122,1100,1402,1
21,179,127,824,2146,905,1
180,758,2199,2242,2497,1797,1152
90,758,1425,1178,1952,1800,1
1,758,4,411,1181,2231,863
138,459,1647,1333,672,1034,79
1,97,237,455,845,2581,1218
69,517,1697,1489,1800,1132,616
68,758,354,1113,278,885,1
87,562,1193,997,960,1407,1
182,758,2195,2461,2067,2178,1245
20,362,636,1263,1875,1472,1022
154,570,1722,2312,920,1231,1
63,98,655,705,1843,2495,1204
138,758,968,1632,821,2414,770
106,758,1767,2373,2499,2402,1127
118,758,1562,1724,1491,738,695
90,758,1705,2400,2232,1702,821
30,758,2164,2055,2485,2557,423
1,758,3,116,925,1278,1
154,758,1923,2553,2505,1587,1059
105,596,2146,1935,2240,1788,168
35,758,708,1275,936,157,1
1,758,19,266,1121,491,149
49,215,1005,1430,2077,2219,1051
90,758,863,897,1216,403,1
49,291,285,1512,1438,1869,734
35,758,611,423,2310,1345,220
60,101,1364,1321,1549,2473,628
182,758,2142,1588,1340,1982,386
52,758,719,1825,534,1476,631
95,155,1280,1620,439,2412,566
68,181,821,613,286,2076,388
133,758,2297,2296,2405,2252,180
27,758,103,486,1932,1622,179
1,34,102,267,441,1729,1019
36,45,144,403,482,1235,1
1,1,2,286,14,1180,1
114,758,2317,1518,2516,1418,300
49,739,1337,1510,2356,1626,1159
1,306,1253,831,100,816,1
30,94,490,592,86,245,1
44,33,362,500,653,1326,1
1,758,3,123,447,16,1
1,304,569,215,453,2399,716
31,356,954,2031,1746,1815,385
49,679,1296,908,2105,1554,136
90,758,1816,1535,1140,529,173
65,203,1284,1481,596,884,308
35,71,206,316,41,271,1
118,621,2156,2550,2451,1851,329
9,17,275,80,536,721,148
12,758,1643,1315,1311,1072,1
1,51,110,142,53,176,1
114,519,1748,2526,2360,2369,1202
79,689,1483,1316,1599,926,308
25,758,162,528,1250,442,1
