10,57,291,457,398,371,124
1,1,3,105,14,138,55
24,32,345,441,566,522,158
1,57,5,265,190,315,1
1,1,3,166,36,417,9
1,57,6,97,119,60,1
1,1,3,119,197,269,1
30,57,321,585,601,318,347
24,57,92,395,530,569,252
13,27,217,217,271,49,1
9,42,29,402,451,338,130
39,57,309,535,560,653,267
1,1,5,159,179,521,110
13,27,59,201,314,364,53
32,57,408,587,536,150,225
1,57,2,269,58,57,1
36,57,315,280,569,172,55
3,19,274,278,447,330,185
1,7,3,141,413,222,74
17,28,159,320,389,84,55
24,57,354,548,541,457,55
1,1,3,123,161,283,1
19,57,121,410,345,270,17
41,57,405,549,508,480,55
1,1,2,43,82,144,1
12,26,128,285,270,174,1
24,57,143,307,402,221,1
5,32,184,339,239,560,286
10,24,37,303,267,119,1
25,57,324,514,458,267,217
1,57,3,212,295,234,1
1,1,4,158,184,549,1
2,2,94,334,331,511,98
8,6,24,195,237,198,1
1,1,3,134,97,448,1
13,27,116,168,195,202,1
48,57,456,609,632,508,262
41,57,418,547,510,632,324
29,57,287,610,639,545,331
7,57,370,611,602,662,258
1,1,5,116,50,72,1
10,24,261,543,485,497,218
1,1,3,125,125,197,1
41,57,271,345,396,357,55
4,21,81,274,326,108,1
1,1,3,181,158,346,79
44,57,402,533,586,341,192
36,57,323,432,459,233,1
24,57,347,620,463,196,1
1,1,3,169,59,460,39
20,57,155,349,470,581,248
1,57,3,231,18,335,1
1,1,3,228,163,310,149
11,18,147,240,236,201,1
1,57,3,78,346,597,200
36,57,422,644,625,473,284
7,57,199,326,296,372,69
17,28,102,383,361,226,1
19,57,98,124,334,437,189
36,57,364,647,506,543,153
10,13,62,261,198,34,1
1,57,3,78,346,597,200
1,57,3,268,74,500,64
1,1,4,94,124,366,1
36,57,368,560,454,515,285
1,1,3,85,110,238,1
43,57,454,651,640,673,352
19,57,330,650,621,443,297
48,57,441,472,480,232,131
10,13,66,209,259,118,1
43,57,401,509,516,555,239
13,14,120,373,322,139,1
43,57,363,608,649,623,256
1,14,173,82,250,257,1
9,48,212,431,408,432,43
32,57,210,365,429,368,1
1,1,3,139,101,107,1
1,1,3,19,3,339,85
1,1,3,161,172,297,47
48,57,427,531,595,163,1
48,57,463,645,594,547,311
48,57,457,619,637,426,294
10,57,243,304,381,321,235
1,1,2,96,86,242,40
36,57,382,636,579,482,292
1,57,2,40,137,570,176
20,39,130,335,299,19,1
1,57,3,206,111,125,1
21,57,251,379,262,121,1
1,1,4,83,42,406,1
1,57,3,212,295,234,1
1,57,4,194,87,17,1
43,57,424,605,511,73,295
24,57,242,466,438,550,68
24,40,152,352,350,158,1
9,9,70,273,243,66,1
1,4,2,52,149,215,108
1,1,2,57,143,519,1
5,29,64,49,325,230,1
24,57,391,508,607,563,310
19,57,394,601,497,236,201
1,1,4,157,152,168,1
1,1,3,111,66,53,1
11,29,216,433,417,539,207
41,57,432,634,521,68,99
10,33,22,312,208,92,1
19,57,248,519,319,276,127
13,57,83,58,289,225,1
1,57,2,269,58,57,1
1,1,2,99,26,382,1
13,14,25,370,489,505,152
43,57,387,622,635,588,273
10,57,286,504,500,239,55
1,1,3,133,16,186,60
1,1,4,66,218,646,211
1,57,2,214,10,62,1
1,1,3,173,65,424,55
24,57,304,596,590,319,55
24,57,244,356,191,487,133
30,57,335,589,529,303,100
9,8,36,434,359,101,1
19,57,225,485,395,237,55
1,14,3,53,311,670,265
1,1,4,59,30,95,1
19,49,280,518,531,161,56
36,57,361,529,578,485,205
1,1,3,148,91,25,1
1,1,3,27,170,71,16
41,57,390,467,388,510,279
44,57,444,654,657,414,277
19,57,203,516,499,444,62
36,57,433,572,636,538,190
24,57,189,354,425,344,1
13,57,72,398,183,54,1
1,57,3,272,126,544,55
36,57,331,484,584,476,270
22,37,223,500,455,219,55
25,57,226,462,654,449,317
21,30,198,333,383,35,1
24,57,164,403,286,130,93
1,57,4,310,108,135,46
21,52,221,445,486,162,1
1,1,3,61,38,244,1
11,57,91,313,165,41,1
19,57,111,294,390,361,156
1,1,3,5,142,325,84
19,57,202,355,450,576,191
10,13,46,262,273,93,1
33,57,341,613,572,572,318
19,57,113,404,567,621,323
19,57,306,290,393,287,75
29,57,258,382,404,191,96
10,57,108,109,275,383,6
32,57,318,550,526,397,55
48,57,410,556,669,427,208
11,18,249,271,241,157,1
13,57,115,270,357,379,1
48,57,455,597,674,562,320
29,57,264,416,465,212,1
36,57,414,488,478,608,304
21,30,181,348,342,272,1
1,57,3,176,157,664,309
36,57,383,542,620,643,298
16,46,188,400,302,26,1
9,9,30,138,187,12,1
48,57,467,526,679,676,358
18,56,85,480,563,648,280
1,1,2,143,61,117,1
10,13,97,190,337,377,8
24,57,153,586,611,469,244
1,57,4,213,212,652,234
37,57,294,364,407,208,1
10,57,378,495,614,471,263
42,57,439,565,550,409,154
1,1,2,35,133,115,1
